Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,City,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
IND-11087,18/03/2023,2023-03-21,First Class,Kavita Mishra,Consumer,Bengaluru,Karnataka,FURNITURE,Tables,499.09,7,0.1,95.35
IND-11088,2021-02-01,2021-02-02,Same Day,Manish Agarwal,Home Office,Surat,Gujarat,Technology,Accessories,392.79,9,0.4,14.3
IND-11089,2022-06-08,2022-06-12,Second Class,Sunita Joshi,Corporate,Kanpur,Uttar Pradesh,Office Supplies,Storage,4317.71,6,0.2,87.11
IND-11090,2022-12-28,2022-12-29,Second Class,Ritu Chatterjee,Corporate,Noida,Uttar Pradesh,Technology,Machines,3980.59,6,0.0,1352.92
IND-11091,2023-04-12,2023-04-14,First Class,Vivek Yadav,Corporate,Mumbai,Maharashtra,Furniture,Chairs,2429.46,3,0.0,736.96
IND-11092,2021-01-22,2021-01-25,Second Class,Rahul Singh,Home Office,Lucknow,Uttar Pradesh,Technology,Phones,4349.96,2,0.4,-367.93
IND-11093,2023-02-07,2023-02-10,Same Day,Pooja Mehta,Corporate,Bhopal,Madhya Pradesh,Technology,Machines,984.77,6,0.3,-22.62
IND-11094,2022-07-10,2022-07-14,Second Class,Sunita Mehta,Home Office,Mangalore,Karnataka,Office Supplies,Storage,489.8,5,0.4,95.49
IND-11095,2021-01-02,2021-01-03,Second Class,Deepak Agarwal,Home Office,Jaipur,Rajasthan,Office Supplies,Paper,818.43,4,0.4,76.54
IND-11096,2022-10-17,2022-10-21,Second Class,Suresh Yadav,Consumer,Indore,Madhya Pradesh,Technology,Phones,471.72,8,0.4,-25.23
IND-11097,2022-08-18,2022-08-20,Second Class,Amit Bansal,Corporate,,Karnataka,Furniture,Furnishings,3335.77,6,0.1,881.29
IND-11098,2022-03-16,2022-03-18,Standard Class,Neha Joshi,Corporate,Surat,Gujarat,Furniture,Furnishings,1548.01,8,0.3,357.0
IND-11099,2021-06-13,2021-06-17,First Class,Kavita Singh,Consumer,Mysuru,Karnataka,Office Supplies,Art,657.69,7,0.3,23.91
IND-11100,2021-05-19,2021-05-20,Standard Class,Pooja Gupta,Corporate,Indore,Madhya Pradesh,Technology,Machines,2246.76,5,0.2,84.99
IND-11101,2023-01-09,2023-01-10,Standard Class,Arjun Jain,Home Office,,Rajasthan,Office Supplies,Paper,4623.52,3,0.0,673.75
IND-11102,2022-09-27,2022-10-01,Second Class,Nitin Iyer,Corporate,Mumbai,Maharashtra,Office Supplies,Paper,2990.65,9,0.0,993.59
IND-11103,2022-11-21,2022-11-23,Second Class,Kiran Agarwal,Consumer,Bhopal,Madhya Pradesh,Technology,Phones,3876.83,3,0.1,450.22
IND-11104,2021-01-07,2021-01-08,Standard Class,Manish Chatterjee,Corporate,Pune,Maharashtra,Office Supplies,Art,3401.57,8,0.2,73.56
IND-11105,2021-09-24,2021-09-28,Standard Class,Ritu Joshi,Corporate,New Delhi,Delhi,Office Supplies,Storage,3410.04,7,0.4,-330.27
IND-11106,2021-06-24,2021-06-28,Second Class,Rohit Singh,Corporate,Howrah,West Bengal,Furniture,Furnishings,4360.49,4,0.4,-319.33
IND-11107,2023-04-06,2023-04-09,Second Class,Deepak Bansal,Consumer,Mangalore,Karnataka,Technology,Accessories,1730.89,6,0.3,364.55
IND-11108,2022-09-22,2022-09-23,Same Day,Suresh Saxena,Corporate,Chennai,Tamil Nadu,Furniture,Tables,664.64,6,0.3,10.96
IND-11109,2023-05-29,2023-05-31,Second Class,Suresh Chatterjee,Home Office,Vadodara,Gujarat,Technology,Phones,1017.6,8,0.4,170.53
IND-11110,2022-06-04,2022-06-05,Standard Class,Vikas Tiwari,Consumer,Lucknow,Uttar Pradesh,Technology,Phones,2983.07,1,0.1,277.64
IND-11111,2021-11-16,2021-11-18,Same Day,Vivek Bansal,Home Office,Howrah,West Bengal,Office Supplies,Storage,4743.1,6,0.3,-25.94
IND-11112,2021-08-10,2021-08-11,First Class,Manish Kumar,Consumer,Mangalore,Karnataka,Technology,Phones,1008.67,7,0.1,320.34
IND-11113,2021-04-17,2021-04-20,Same Day,Pooja Gupta,Corporate,Howrah,West Bengal,Furniture,Furnishings,3641.14,8,0.2,437.14
IND-11114,2021-06-23,2021-06-27,First Class,Ritu Mehta,Home Office,Howrah,West Bengal,Technology,Copiers,2533.16,6,0.2,198.36
IND-11115,2023-05-07,2023-05-10,First Class,Arjun Sharma,Home Office,Jaipur,Rajasthan,Office Supplies,Storage,2113.41,7,0.3,-33.82
IND-11116,2021-02-14,2021-02-15,First Class,Vikas Saxena,Corporate,Jaipur,Rajasthan,Technology,Copiers,3840.96,6,0.4,126.6
IND-11117,2022-12-14,2022-12-17,Same Day,Sneha Saxena,Home Office,Mumbai,Maharashtra,Furniture,Furnishings,2417.49,5,0.3,46.98
IND-11118,2023-06-08,2023-06-09,Second Class,Sunita Sharma,Home Office,New Delhi,Delhi,Office Supplies,Labels,2084.24,7,0.3,446.3
IND-11119,06/08/2021,2021-08-07,Second Class,Sneha Chauhan,Corporate,Bhopal,Madhya Pradesh,Office Supplies,Art,3132.57,5,0.3,556.74
IND-11120,2022-06-28,2022-07-02,Second Class,Ankit Kumar,Corporate,Howrah,West Bengal,Technology,Phones,269.03,4,0.1,40.51
IND-11121,2023-03-21,2023-03-23,Second Class,Kiran Jain,Home Office,Coimbatore,Tamil Nadu,Office Supplies,Storage,840.74,5,0.1,246.89
IND-11122,25/05/2023,2023-05-28,First Class,Rahul Singh,Home Office,Bhopal,Madhya Pradesh,Technology,Accessories,4541.21,3,0.0,1355.0
IND-11123,2021-03-30,2021-04-01,Same Day,Anjali Mishra,Home Office,Nagpur,Maharashtra,Office Supplies,Storage,3817.24,8,0.3,245.51
IND-11124,2022-08-14,2022-08-17,Second Class,Pooja Saxena,Corporate,Ahmedabad,Gujarat,Office Supplies,Labels,3331.91,3,0.0,364.39
IND-11125,2022-07-24,2022-07-25,Second Class,Deepak Gupta,Corporate,Mysuru,Karnataka,Technology,Phones,3010.34,8,0.0,402.49
IND-11126,2021-12-02,2021-12-06,Standard Class,Sneha Saxena,Consumer,Indore,Madhya Pradesh,Furniture,Chairs,3432.46,9,0.1,183.23
IND-11127,07/06/2022,2022-06-09,First Class,Ankit Saxena,Consumer,Jaipur,  rajasthan  ,Office Supplies,Art,2829.76,1,0.0,663.71
IND-11128,2022-02-22,2022-02-26,Same Day,Nitin Singh,Consumer,Kanpur,Uttar Pradesh,Technology,Accessories,3532.78,8,0.0,989.23
IND-11129,2021-03-16,2021-03-17,Standard Class,Priya Mehta,Home Office,Udaipur,Rajasthan,Office Supplies,Binders,4566.91,1,0.2,1012.16
IND-11130,02/10/2022,2022-10-04,Standard Class,Anjali Iyer,Consumer,Madurai,Tamil Nadu,Technology,Copiers,1507.64,5,0.3,374.14
IND-11131,2021-08-23,2021-08-27,Same Day,Ankit Saxena,Consumer,New Delhi,Delhi,Furniture,Tables,4131.37,9,0.0,718.04
IND-11132,2021-11-01,2021-11-02,First Class,Anjali Verma,Corporate,Bengaluru,Karnataka,Technology,Copiers,1446.91,3,0.1,499.98
IND-11133,2022-04-21,2022-04-24,First Class,Sunita Singh,Corporate,Jaipur,Rajasthan,Furniture,Furnishings,2797.29,8,N/A,518.07
IND-11134,2023-03-24,2023-03-27,Same Day,Rohit Yadav,Corporate,Pune,Maharashtra,Furniture,Tables,3921.46,5,0.2,840.62
IND-11135,2021-02-19,2021-02-22,Second Class,Rohit Singh,Corporate,Udaipur,Rajasthan,Technology,Machines,877.02,5,0.0,148.98
IND-11136,2021-01-30,2021-02-02,Standard Class,Suresh Gupta,Corporate,Kolkata,West Bengal,Technology,Machines,669.21,9,0.3,-20.07
IND-11137,2023-03-11,2023-03-12,Second Class,,Corporate,Bengaluru,Karnataka,Technology,Phones,4235.79,4,0.3,-182.97
IND-11138,2021-01-09,2021-01-10,First Class,Vikas Verma,Home Office,Mumbai,Maharashtra,Office Supplies,Labels,1219.93,4,0.0,273.19
IND-11139,2021-09-12,2021-09-14,Same Day,Kiran Jain,Corporate,Mangalore,Karnataka,Technology,Phones,225.29,9,0.4,44.1
IND-11140,2022-09-17,2022-09-19,Standard Class,Priya Yadav,Corporate,Nagpur,Maharashtra,Technology,Phones,4277.06,6,0.1,438.57
IND-11141,2023-02-01,2023-02-04,Standard Class,Kavita Tiwari,Consumer,Kanpur,Uttar Pradesh,Office Supplies,Labels,4291.23,5,0.1,622.33
IND-11142,2022-04-02,2022-04-06,Standard Class,Manish Kumar,Home Office,Jaipur,Rajasthan,Technology,Machines,1475.95,1,0.2,138.0
IND-11143,2022-08-23,2022-08-26,Standard Class,Amit Gupta,Consumer,Bengaluru,Karnataka,Technology,Accessories,2303.92,1,0.2,136.97
IND-11144,2021-09-13,2021-09-17,Standard Class,Kavita Joshi,Home Office,New Delhi,  delhi  ,Furniture,Chairs,2960.34,5,0.0,350.95
IND-11145,2021-10-20,2021-10-21,Same Day,Arjun Kapoor,Consumer,Kanpur,Uttar Pradesh,Technology,Accessories,1465.22,1,0.2,115.42
IND-11146,2022-03-13,2022-03-17,Standard Class,Suresh Yadav,Corporate,Mumbai,Maharashtra,Furniture,Tables,4045.69,8,0.1,1106.47
IND-11147,2022-07-29,2022-07-31,First Class,Deepak Verma,Home Office,New Delhi,Delhi,Technology,Machines,1733.36,7,0.0,431.43
IND-11148,2022-02-05,2022-02-07,Standard Class,Sneha Pandey,Corporate,Chennai,Tamil Nadu,Technology,Machines,4272.53,8,0.2,829.66
IND-11149,06/01/2023,2023-01-07,First Class,Kiran Saxena,Consumer,,West Bengal,Furniture,Chairs,3370.6,1,0.3,601.81
IND-11150,2023-03-22,2023-03-25,First Class,Vivek Iyer,Corporate,Bengaluru,Karnataka,Technology,Copiers,1838.63,4,0.2,525.19
IND-11151,2023-05-02,2023-05-06,First Class,Ankit Kapoor,Consumer,Jaipur,Rajasthan,Office Supplies,Binders,2675.83,6,0.2,297.99
IND-11152,2021-11-29,2021-12-03,Second Class,Sneha Chauhan,Corporate,Bhopal,Madhya Pradesh,Office Supplies,Storage,4786.37,7,0.4,-63.86
IND-11153,19/08/2021,2021-08-22,Second Class,Anjali Gupta,Home Office,Mysuru,Karnataka,Technology,Copiers,1355.49,5,0.0,173.74
IND-11154,2021-02-19,2021-02-21,First Class,Nitin Jain,Corporate,Lucknow,Uttar Pradesh,Technology,Copiers,1333.13,4,0.3,253.23
IND-11155,2022-07-28,2022-07-30,Second Class,Suresh Jain,Home Office,New Delhi,Delhi,OFFICE SUPPLIES,Art,3191.36,4,0.4,48.8
IND-11156,2022-05-13,2022-05-17,Standard Class,Anjali Chatterjee,Corporate,Mumbai,Maharashtra,Furniture,Bookcases,3750.87,8,0.2,70.42
IND-11157,2022-04-06,2022-04-07,First Class,Anjali Verma,Corporate,Udaipur,Rajasthan,Office Supplies,Binders,1668.6,7,0.3,40.98
IND-11158,2022-03-14,2022-03-15,First Class,Sneha Kumar,Consumer,Agra,Uttar Pradesh,Office Supplies,Binders,4320.92,2,0.2,1286.37
IND-11159,2022-02-23,2022-02-25,Second Class,Suresh Mishra,Consumer,Agra,Uttar Pradesh,Office Supplies,Paper,1347.9,1,0.4,258.52
IND-11160,2022-09-17,2022-09-19,Standard Class,,Consumer,Vadodara,Gujarat,Office Supplies,Labels,842.79,6,0.0,301.08
IND-11161,2022-12-11,2022-12-12,Standard Class,Nitin Singh,Consumer,Agra,Uttar Pradesh,Office Supplies,Labels,4575.03,4,0.2,1304.73
IND-11162,2021-03-22,2021-03-23,Second Class,Manish Gupta,Corporate,Ahmedabad,Gujarat,Technology,Phones,1087.0,9,0.2,207.84
IND-11163,2022-11-07,2022-11-08,Second Class,Kiran Tiwari,Consumer,Udaipur,Rajasthan,Office Supplies,Paper,761.44,1,0.4,90.74
IND-11164,2023-04-17,2023-04-20,Standard Class,Nitin Chatterjee,Corporate,Mumbai,Maharashtra,Technology,Machines,4202.07,6,0.3,1015.34
IND-11165,2022-06-23,2022-06-26,Standard Class,Manish Singh,Consumer,Mysuru,Karnataka,Furniture,Furnishings,4943.8,5,0.4,188.07
IND-11166,2022-03-06,2022-03-07,Standard Class,Kavita Patel,Home Office,Nashik,Maharashtra,Office Supplies,Storage,3652.08,1,0.2,450.26
IND-11167,2023-02-25,2023-02-27,First Class,Anjali Joshi,Corporate,Mysuru,Karnataka,Technology,Copiers,4902.52,6,0.3,12.66
IND-11168,2023-03-31,2023-04-01,Second Class,Rohit Patel,Corporate,New Delhi,Delhi,Office Supplies,Labels,2397.62,4,0.3,60.42
IND-11169,2022-03-01,2022-03-04,Standard Class,Neha Saxena,Consumer,Udaipur,Rajasthan,Technology,Machines,3122.81,5,0.0,932.25
IND-11170,2021-03-27,2021-03-29,Standard Class,Deepak Singh,Corporate,New Delhi,Delhi,Furniture,Chairs,2791.94,8,0.2,101.36
IND-11171,2022-12-10,2022-12-11,Second Class,Suresh Saxena,Consumer,Agra,Uttar Pradesh,Office Supplies,Paper,1378.97,9,0.2,191.44
IND-11172,2022-12-24,2022-12-25,Same Day,Ankit Mishra,Home Office,New Delhi,Delhi,Furniture,Furnishings,4479.88,4,0.3,584.3
IND-11173,14/08/2021,2021-08-18,First Class,Arjun Gupta,Home Office,Noida,Uttar Pradesh,Office Supplies,Binders,4660.88,5,0.0,1132.67
IND-11174,2022-05-31,2022-06-02,First Class,Sunita Yadav,Home Office,Ahmedabad,Gujarat,Office Supplies,Paper,3600.65,2,0.2,41.03
IND-11175,2022-12-05,2022-12-09,First Class,Vivek Joshi,Corporate,,Karnataka,Technology,Copiers,2197.33,8,0.1,685.12
IND-11176,2021-12-01,2021-12-05,Standard Class,Kiran Mehta,Corporate,Agra,Uttar Pradesh,Office Supplies,Art,476.04,1,0.3,69.56
IND-11177,2023-02-11,2023-02-14,First Class,Suresh Singh,Home Office,Howrah,West Bengal,Furniture,Chairs,4679.79,2,0.4,575.6
IND-11178,2022-07-16,2022-07-20,Second Class,Rahul Chauhan,Consumer,Agra,Uttar Pradesh,Technology,Copiers,827.78,8,0.3,-14.79
IND-11179,2022-10-09,2022-10-11,Standard Class,Vikas Tiwari,Corporate,Surat,Gujarat,Technology,Accessories,2589.19,7,0.4,81.62
IND-11180,2021-03-28,2021-04-01,First Class,Neha Verma,Home Office,Mumbai,Maharashtra,Office Supplies,Paper,2613.22,4,0.0,656.77
IND-11181,2022-04-23,2022-04-25,Same Day,Ritu Agarwal,Home Office,Chennai,Tamil Nadu,Technology,Accessories,2861.2,9,0.3,577.98
IND-11182,2022-03-16,2022-03-18,First Class,Manish Sharma,Home Office,Vadodara,Gujarat,Office Supplies,Labels,2791.33,9,0.1,679.49
IND-11183,2022-12-13,2022-12-17,First Class,Arjun Saxena,Consumer,Nashik,Maharashtra,Furniture,Tables,793.35,5,0.2,181.2
IND-11184,2021-11-18,2021-11-21,Standard Class,Kavita Bansal,Home Office,Madurai,  tamil nadu  ,Technology,Accessories,3442.57,6,0.1,925.04
IND-11185,2022-08-13,2022-08-17,Second Class,Sneha Kumar,Home Office,Bhopal,Madhya Pradesh,Furniture,Bookcases,3161.7,2,0.3,685.61
IND-11186,2023-05-02,2023-05-05,First Class,Deepak Kumar,Corporate,Jaipur,Rajasthan,Office Supplies,Binders,727.94,1,0.4,92.7
IND-11187,2021-04-13,2021-04-17,Same Day,Kavita Gupta,Home Office,Jaipur,Rajasthan,Furniture,Chairs,2945.51,5,0.3,365.3
IND-11188,2021-07-16,2021-07-19,Standard Class,Vivek Kumar,Home Office,Mysuru,Karnataka,Office Supplies,Art,4181.76,8,N/A,685.17
IND-11189,2021-02-27,2021-03-02,Same Day,Ankit Kumar,Consumer,Udaipur,Rajasthan,Technology,Copiers,1420.75,9,0.2,89.02
IND-11190,2021-07-28,2021-07-30,Standard Class,Rahul Pandey,Consumer,Bhopal,Madhya Pradesh,Office Supplies,Storage,3105.03,8,0.1,246.18
IND-11191,2021-02-06,2021-02-10,Same Day,Vikas Jain,Corporate,Kanpur,Uttar Pradesh,Office Supplies,Labels,2295.78,2,0.3,-52.76
IND-11192,2021-03-17,2021-03-19,First Class,Rahul Kapoor,Consumer,Howrah,West Bengal,Office Supplies,Labels,433.11,8,0.4,-42.64
IND-11193,2021-07-31,2021-08-02,First Class,Rahul Tiwari,Home Office,Mangalore,Karnataka,Office Supplies,Paper,978.59,4,0.2,90.67
IND-11194,2022-12-14,2022-12-15,Second Class,Kavita Bansal,Home Office,Ahmedabad,Gujarat,Office Supplies,Storage,4717.38,4,0.3,829.23
IND-11195,2023-04-12,2023-04-13,Same Day,Kavita Agarwal,Consumer,Nagpur,Maharashtra,Technology,Machines,2080.29,8,0.0,565.36
IND-11196,2023-05-17,2023-05-18,Same Day,Suresh Agarwal,Consumer,Udaipur,Rajasthan,TECHNOLOGY,Machines,4839.95,9,0.3,1193.38
IND-11197,2022-05-24,2022-05-27,Second Class,Kavita Joshi,Consumer,Jaipur,Rajasthan,Office Supplies,Paper,4099.53,7,0.2,96.08
IND-11198,2021-12-02,2021-12-05,First Class,Suresh Gupta,Home Office,Chennai,Tamil Nadu,Office Supplies,Paper,1534.04,3,0.0,489.32
IND-11199,2022-03-21,2022-03-23,Standard Class,Sneha Saxena,Corporate,Udaipur,Rajasthan,Technology,Machines,4075.47,3,0.1,696.67
IND-11200,2022-09-09,2022-09-13,Standard Class,Sneha Agarwal,Corporate,Mumbai,Maharashtra,Furniture,Furnishings,4673.13,1,0.1,357.05
IND-11201,2021-05-12,2021-05-16,Second Class,Suresh Kapoor,Consumer,Indore,Madhya Pradesh,Furniture,Tables,779.93,5,0.2,229.66
IND-11202,2022-05-25,2022-05-28,Standard Class,Ankit Kumar,Corporate,Surat,Gujarat,Furniture,Furnishings,960.0,4,0.4,-21.38
IND-11203,2022-10-28,2022-11-01,Same Day,Ankit Pandey,Home Office,New Delhi,Delhi,Technology,Copiers,2524.22,7,0.1,605.56
IND-11204,2022-04-22,2022-04-23,First Class,Manish Yadav,Corporate,Mangalore,Karnataka,Technology,Machines,1852.79,6,0.2,500.12
IND-11205,2022-10-05,2022-10-06,Standard Class,Suresh Kumar,Home Office,Howrah,West Bengal,Technology,Copiers,3855.12,8,0.1,279.4
IND-11206,2022-11-05,2022-11-06,Standard Class,Ankit Saxena,Home Office,Mangalore,Karnataka,Office Supplies,Binders,2353.99,1,0.4,355.73
IND-11207,2021-04-16,2021-04-19,Second Class,Rahul Joshi,Consumer,Coimbatore,Tamil Nadu,Furniture,Bookcases,3719.48,6,0.4,-62.0
IND-11208,2021-04-18,2021-04-21,Same Day,Sneha Yadav,Home Office,Bengaluru,Karnataka,Technology,Phones,2398.1,9,0.2,552.38
IND-11209,2021-08-11,2021-08-12,Standard Class,Ritu Kapoor,Home Office,Udaipur,Rajasthan,Office Supplies,Labels,2300.27,7,0.2,317.68
IND-11210,2023-04-12,2023-04-13,Standard Class,Anjali Patel,Home Office,Agra,Uttar Pradesh,Technology,Copiers,2368.32,1,0.1,239.75
IND-11211,2023-05-05,2023-05-08,Standard Class,Ankit Patel,Home Office,Kolkata,West Bengal,Technology,Accessories,2215.81,8,0.1,389.04
IND-11212,2021-01-26,2021-01-28,Second Class,Pooja Iyer,Consumer,Bhopal,Madhya Pradesh,Office Supplies,Binders,4521.54,5,0.3,635.65
IND-11213,2021-09-02,2021-09-04,Standard Class,Ritu Saxena,Consumer,Indore,Madhya Pradesh,Technology,Accessories,3494.01,7,0.1,730.53
IND-11214,2023-03-21,2023-03-24,Standard Class,Priya Gupta,Home Office,Coimbatore,Tamil Nadu,Furniture,Tables,1226.34,2,0.4,228.15
IND-11215,2023-05-05,2023-05-08,Second Class,Priya Saxena,Home Office,Jaipur,Rajasthan,Furniture,Furnishings,4017.46,4,0.0,968.01
IND-11216,2021-08-24,2021-08-28,Same Day,Rahul Mishra,Corporate,Nashik,Maharashtra,TECHNOLOGY,Copiers,4706.34,4,0.0,770.53
IND-11217,2022-01-27,2022-01-31,Standard Class,Vikas Singh,Corporate,Bhopal,Madhya Pradesh,Office Supplies,Storage,1377.27,4,0.2,405.67
IND-11218,2022-06-21,2022-06-22,Same Day,Priya Agarwal,Corporate,Bhopal,Madhya Pradesh,Technology,Machines,1762.48,5,0.4,252.69
IND-11219,2021-08-12,2021-08-16,Second Class,Sunita Iyer,Consumer,Bhopal,Madhya Pradesh,Furniture,Chairs,3677.46,8,0.3,681.16
IND-11220,2021-03-03,2021-03-07,Second Class,Suresh Singh,Corporate,Bhopal,Madhya Pradesh,Furniture,Chairs,847.12,8,0.1,224.04
IND-11221,2021-03-16,2021-03-19,Standard Class,Vivek Pandey,Corporate,Kolkata,West Bengal,Technology,Copiers,338.55,7,0.3,-6.3
IND-11222,2022-07-25,2022-07-29,Same Day,Suresh Bansal,Corporate,Mysuru,Karnataka,Furniture,Chairs,4050.32,2,0.3,47.18
IND-11223,2023-01-22,2023-01-23,Second Class,Sneha Jain,Consumer,Surat,Gujarat,Furniture,Chairs,1852.22,3,0.2,534.71
IND-11224,2022-06-28,2022-07-01,Second Class,Kavita Iyer,Home Office,Jaipur,Rajasthan,OFFICE SUPPLIES,Paper,2611.26,8,0.0,368.96
IND-11225,2023-06-14,2023-06-15,Same Day,Priya Sharma,Corporate,Coimbatore,Tamil Nadu,Office Supplies,Art,2161.16,1,0.1,340.79
IND-11226,2022-10-28,2022-10-30,Same Day,Sneha Saxena,Consumer,Kolkata,West Bengal,Office Supplies,Storage,3991.74,8,0.3,708.17
IND-11227,2022-08-22,2022-08-25,First Class,Rohit Kumar,Consumer,Coimbatore,Tamil Nadu,Office Supplies,Labels,3068.11,7,0.4,370.25
IND-11228,2023-03-16,2023-03-17,Standard Class,Arjun Singh,Consumer,Pune,Maharashtra,Office Supplies,Paper,1334.89,8,0.2,177.87
IND-11229,2021-12-09,2021-12-11,Second Class,Sunita Bansal,Consumer,New Delhi,Delhi,Furniture,Bookcases,649.64,5,N/A,130.0
IND-11230,2022-08-31,2022-09-02,Standard Class,Vivek Jain,Corporate,Mumbai,Maharashtra,Technology,Phones,4770.58,2,0.4,-127.73
IND-11231,2022-08-30,2022-09-03,Same Day,Rohit Gupta,Home Office,Bhopal,Madhya Pradesh,Technology,Accessories,201.82,1,0.2,4.72
IND-11232,2022-03-30,2022-04-01,Standard Class,Anjali Jain,Home Office,Bengaluru,Karnataka,Technology,Machines,430.7,8,0.0,139.57
IND-11233,2022-11-27,2022-12-01,Standard Class,Nitin Mishra,Corporate,Bhopal,Madhya Pradesh,Technology,Copiers,4798.71,5,0.2,1295.88
IND-11234,2022-10-31,2022-11-03,Second Class,Deepak Patel,Consumer,Jaipur,Rajasthan,Technology,Accessories,2737.73,7,0.1,636.95
IND-11235,2022-07-03,2022-07-06,Standard Class,Ankit Kumar,Consumer,Vadodara,Gujarat,Technology,Copiers,2097.38,4,0.1,589.88
IND-11236,2021-09-29,2021-10-02,First Class,Amit Yadav,Consumer,Lucknow,Uttar Pradesh,Furniture,Tables,1527.26,6,0.0,455.28
IND-11237,2021-07-28,2021-07-30,Second Class,Sneha Jain,Home Office,Surat,Gujarat,Furniture,Furnishings,413.86,8,0.4,-35.26
IND-11238,2021-06-23,2021-06-26,Second Class,Deepak Gupta,Consumer,Nashik,Maharashtra,Technology,Phones,1147.24,3,0.4,17.76
IND-11239,18/06/2022,2022-06-19,First Class,Vikas Joshi,Home Office,Bhopal,Madhya Pradesh,Furniture,Tables,4076.55,6,0.0,479.03
IND-11240,2023-02-10,2023-02-13,First Class,Suresh Tiwari,Home Office,Coimbatore,Tamil Nadu,Technology,Phones,"4,183.01",2,0.4,193.33
IND-11241,2022-10-24,2022-10-27,First Class,Pooja Mishra,Home Office,Ahmedabad,Gujarat,Office Supplies,Art,2720.96,4,0.0,344.35
IND-11242,2021-01-30,2021-02-01,Standard Class,Ankit Bansal,Corporate,New Delhi,Delhi,Furniture,Bookcases,4121.27,8,0.4,-97.59
IND-11243,2022-06-01,2022-06-03,Same Day,Vivek Gupta,Home Office,Nagpur,Maharashtra,Furniture,Furnishings,4397.83,8,0.0,1217.27
IND-11244,2022-01-02,2022-01-06,Same Day,Manish Patel,Consumer,Mysuru,Karnataka,Technology,Copiers,4970.69,2,0.0,1615.16
IND-11245,2021-05-30,2021-06-03,First Class,Neha Bansal,Consumer,Udaipur,Rajasthan,Technology,Phones,643.49,1,0.3,-3.87
IND-11246,2021-11-13,2021-11-14,Same Day,Suresh Patel,Corporate,Nashik,Maharashtra,Office Supplies,Art,1000.6,5,0.2,250.96
IND-11247,2023-03-25,2023-03-27,Same Day,Amit Gupta,Corporate,Mysuru,Karnataka,Office Supplies,Binders,438.37,3,0.1,148.21
IND-11248,2021-02-19,2021-02-20,Same Day,Priya Chauhan,Home Office,,Tamil Nadu,Technology,Accessories,2561.69,4,0.0,933.31
IND-11249,2021-11-24,2021-11-25,Same Day,Arjun Kapoor,Home Office,Mangalore,Karnataka,Technology,Machines,"2,177.95",5,0.1,566.8
IND-11250,2021-10-04,2021-10-07,First Class,Neha Gupta,Home Office,Coimbatore,Tamil Nadu,Office Supplies,Paper,393.59,6,0.4,38.84
IND-11251,2022-12-26,2022-12-29,Same Day,Anjali Pandey,Consumer,Mangalore,Karnataka,Technology,Phones,4110.42,9,0.4,693.98
IND-11252,2023-04-27,2023-05-01,First Class,Neha Jain,Consumer,Surat,Gujarat,Furniture,Chairs,1258.43,9,0.1,202.76
IND-11253,2021-11-19,2021-11-20,Second Class,,Corporate,Noida,Uttar Pradesh,Technology,Machines,469.59,3,0.0,130.71
IND-11254,2021-02-17,2021-02-19,First Class,Amit Yadav,Consumer,Vadodara,Gujarat,Office Supplies,Labels,3668.62,9,0.1,657.2
IND-11255,2022-06-05,2022-06-09,Standard Class,Pooja Bansal,Home Office,Noida,Uttar Pradesh,Office Supplies,Binders,2565.95,7,0.2,379.4
IND-11256,2022-08-07,2022-08-08,Standard Class,Rahul Gupta,Home Office,Madurai,Tamil Nadu,Technology,Copiers,716.88,3,0.1,52.78
IND-11257,2022-06-19,2022-06-23,Second Class,Kavita Jain,Home Office,Madurai,Tamil Nadu,Office Supplies,Paper,4959.5,4,0.4,-75.43
IND-11258,2021-06-16,2021-06-18,Same Day,Suresh Sharma,Home Office,Bengaluru,Karnataka,Furniture,Tables,1437.94,4,0.1,302.1
IND-11259,2023-02-21,2023-02-23,First Class,Ankit Tiwari,Home Office,Lucknow,Uttar Pradesh,Office Supplies,Paper,1033.76,6,0.0,377.89
